ProductCode,Order date,Quantity,Unit price,Discount,Product group
1155,2024-03-25,12.0,42.5,0.0,RICE & NOODLES
1155,2024-03-26,7.0,42.5,0.0,RICE & NOODLES
1155,2024-03-27,10.0,42.5,0.0,RICE & NOODLES
1155,2024-03-28,15.0,42.5,0.0,RICE & NOODLES
1155,2024-03-29,20.0,42.5,0.0,RICE & NOODLES
1155,2024-04-02,60.0,42.5,18.82352941,RICE & NOODLES
1155,2024-04-04,15.0,42.5,0.0,RICE & NOODLES
1155,2024-04-05,70.0,34.5,0.0,RICE & NOODLES
1155,2024-04-08,46.0,42.5,23.52941176,RICE & NOODLES
1155,2024-04-09,4.0,42.5,14.11764706,RICE & NOODLES
1155,2024-04-10,60.0,42.5,9.41176471,RICE & NOODLES
1155,2024-04-12,30.0,42.5,0.0,RICE & NOODLES
1155,2024-04-15,25.0,42.5,0.0,RICE & NOODLES
1155,2024-04-17,60.0,42.5,22.35294118,RICE & NOODLES
1155,2024-04-18,25.0,42.5,0.0,RICE & NOODLES
1155,2024-04-19,10.0,42.5,0.0,RICE & NOODLES
1155,2024-04-22,8.0,42.5,11.76470588,RICE & NOODLES
1155,2024-04-23,7.0,42.5,0.0,RICE & NOODLES
1155,2024-04-24,205.0,42.5,0.0,RICE & NOODLES
1155,2024-04-25,5.0,42.5,0.0,RICE & NOODLES
1155,2024-04-26,10.0,42.5,0.0,RICE & NOODLES
1155,2024-04-29,15.0,42.5,0.0,RICE & NOODLES
1155,2024-05-03,10.0,42.5,21.17647059,RICE & NOODLES
1155,2024-05-06,15.0,42.5,0.0,RICE & NOODLES
1155,2024-05-07,95.0,42.5,0.0,RICE & NOODLES
1155,2024-05-08,10.0,42.5,0.0,RICE & NOODLES
1155,2024-05-14,30.0,42.5,23.52941176,RICE & NOODLES
1155,2024-05-15,10.0,42.5,23.52941176,RICE & NOODLES
1155,2024-05-17,5.0,42.5,0.0,RICE & NOODLES
1155,2024-05-21,60.0,29.5,0.0,RICE & NOODLES
1155,2024-05-27,63.0,42.5,23.52941176,RICE & NOODLES
1155,2024-05-29,20.0,42.5,0.0,RICE & NOODLES
1155,2024-06-03,60.0,42.5,21.17647059,RICE & NOODLES
1155,2024-06-07,10.0,34.95,0.0,RICE & NOODLES
1155,2024-06-10,120.0,34.95,0.0,RICE & NOODLES
1155,2024-06-12,10.0,42.5,16.68235294,RICE & NOODLES
1155,2024-06-14,40.0,42.5,0.0,RICE & NOODLES
1155,2024-06-20,12.0,42.5,0.0,RICE & NOODLES
1155,2024-06-24,100.0,42.5,9.41176471,RICE & NOODLES
1155,2024-06-25,5.0,42.5,0.0,RICE & NOODLES
1155,2024-06-26,20.0,42.5,0.0,RICE & NOODLES
1155,2024-06-28,6.0,42.5,0.0,RICE & NOODLES
1155,2024-07-01,20.0,42.5,0.0,RICE & NOODLES
1155,2024-07-02,5.0,42.5,0.0,RICE & NOODLES
1155,2024-07-03,25.0,42.5,0.0,RICE & NOODLES
1155,2024-07-04,52.0,42.5,21.17647059,RICE & NOODLES
1155,2024-07-08,25.0,42.5,23.52941176,RICE & NOODLES
1155,2024-07-09,30.0,42.5,8.23529412,RICE & NOODLES
1155,2024-07-10,18.0,42.5,0.0,RICE & NOODLES
1155,2024-07-11,13.0,42.5,0.0,RICE & NOODLES
1155,2024-07-15,5.0,42.5,0.0,RICE & NOODLES
1155,2024-07-16,1.0,42.5,99.76470588,RICE & NOODLES
1155,2024-07-18,10.0,42.5,16.47058824,RICE & NOODLES
1155,2024-07-19,10.0,42.5,18.82352941,RICE & NOODLES
1155,2024-07-22,2.0,42.5,0.0,RICE & NOODLES
1155,2024-07-29,25.0,42.5,0.0,RICE & NOODLES
1155,2024-07-30,20.0,32.0,0.0,RICE & NOODLES
1155,2024-07-31,10.0,42.5,23.52941176,RICE & NOODLES
1155,2024-08-01,5.0,42.5,0.0,RICE & NOODLES
1155,2024-08-02,12.0,42.5,0.0,RICE & NOODLES
1155,2024-08-05,5.0,42.5,0.0,RICE & NOODLES
1155,2024-08-06,5.0,42.5,0.0,RICE & NOODLES
1155,2024-08-07,10.0,42.5,23.52941176,RICE & NOODLES
1155,2024-08-08,10.0,42.5,4.70588235,RICE & NOODLES
1155,2024-08-09,5.0,42.5,0.0,RICE & NOODLES
1155,2024-08-13,20.0,42.5,0.0,RICE & NOODLES
1155,2024-08-14,11.0,42.5,0.0,RICE & NOODLES
1155,2024-08-15,25.0,42.5,7.05882353,RICE & NOODLES
1155,2024-08-16,2.0,42.5,18.82352941,RICE & NOODLES
1155,2024-08-19,80.0,42.5,0.0,RICE & NOODLES
1155,2024-08-20,12.0,42.5,9.41176471,RICE & NOODLES
1155,2024-08-22,35.0,42.5,18.82352941,RICE & NOODLES
1155,2024-08-26,87.0,42.5,0.0,RICE & NOODLES
1155,2024-08-27,58.0,42.5,0.0,RICE & NOODLES
1155,2024-08-30,20.0,38.4,0.0,RICE & NOODLES
1155,2024-09-04,13.0,42.5,0.0,RICE & NOODLES
1155,2024-09-06,12.0,42.5,0.0,RICE & NOODLES
1155,2024-09-09,10.0,42.5,0.0,RICE & NOODLES
1155,2024-09-10,40.0,42.5,0.0,RICE & NOODLES
1155,2024-09-11,25.0,42.5,16.65882353,RICE & NOODLES
1155,2024-09-12,40.0,42.95,1.04772992,RICE & NOODLES
1155,2024-09-17,1.0,44.52,0.0,RICE & NOODLES
1155,2024-09-18,22.0,42.5,0.0,RICE & NOODLES
1155,2024-09-19,75.0,42.95,0.0,RICE & NOODLES
1155,2024-09-20,5.0,42.5,0.0,RICE & NOODLES
1155,2024-09-23,10.0,42.5,0.0,RICE & NOODLES
1155,2024-09-24,5.0,42.5,0.0,RICE & NOODLES
1155,2024-09-25,15.0,42.95,0.0,RICE & NOODLES
1155,2024-09-26,5.0,44.52,0.0,RICE & NOODLES
1155,2024-09-27,10.0,42.95,0.0,RICE & NOODLES
1155,2024-09-30,50.0,42.95,0.0,RICE & NOODLES
1155,2024-10-01,113.0,42.95,22.00232829,RICE & NOODLES
1155,2024-10-02,5.0,42.95,0.0,RICE & NOODLES
1155,2024-10-03,20.0,42.95,17.34575087,RICE & NOODLES
1155,2024-10-04,5.0,42.95,13.85331781,RICE & NOODLES
1155,2024-10-08,6.0,42.95,18.62630966,RICE & NOODLES
1155,2024-10-09,60.0,42.95,0.0,RICE & NOODLES
1155,2024-10-14,6.0,44.52,13.47708895,RICE & NOODLES
1155,2024-10-15,15.0,42.95,0.0,RICE & NOODLES
1155,2024-10-16,21.0,42.95,0.0,RICE & NOODLES
1155,2024-10-17,37.0,42.95,19.67403958,RICE & NOODLES
1155,2024-10-18,25.0,42.95,0.0,RICE & NOODLES
1155,2024-10-20,10.0,42.95,0.0,RICE & NOODLES
1155,2024-10-23,3.0,42.95,0.0,RICE & NOODLES
1155,2024-10-25,10.0,42.95,0.0,RICE & NOODLES
1155,2024-10-28,5.0,42.95,0.0,RICE & NOODLES
1155,2024-10-29,34.0,42.95,1.04772992,RICE & NOODLES
1155,2024-10-30,27.0,42.95,22.00232829,RICE & NOODLES
1155,2024-10-31,8.0,42.95,17.57857974,RICE & NOODLES
1155,2024-11-01,5.0,42.95,1.04772992,RICE & NOODLES
1155,2024-11-04,3.0,42.95,17.57857974,RICE & NOODLES
1155,2024-11-05,5.0,44.52,0.0,RICE & NOODLES
1155,2024-11-06,25.0,44.52,2.29110512,RICE & NOODLES
1155,2024-11-07,38.0,42.95,18.62630966,RICE & NOODLES
1155,2024-11-08,131.0,44.52,22.50673854,RICE & NOODLES
1155,2024-11-11,60.0,44.52,0.0,RICE & NOODLES
1155,2024-11-12,10.0,44.52,0.0,RICE & NOODLES
1155,2024-11-13,20.0,42.95,0.0,RICE & NOODLES
1155,2024-11-14,17.0,42.95,1.04772992,RICE & NOODLES
1155,2024-11-15,60.0,44.52,4.53728661,RICE & NOODLES
1155,2024-11-18,25.0,44.52,0.0,RICE & NOODLES
1155,2024-11-19,15.0,44.52,4.53728661,RICE & NOODLES
1155,2024-11-20,99.0,44.52,23.62982929,RICE & NOODLES
1155,2024-11-21,33.0,42.95,0.0,RICE & NOODLES
1155,2024-11-25,5.0,44.52,0.0,RICE & NOODLES
1155,2024-11-26,300.0,44.52,20.4851752,RICE & NOODLES
1155,2024-11-27,10.0,42.95,25.61117579,RICE & NOODLES
1155,2024-11-28,15.0,44.52,0.0,RICE & NOODLES
1155,2024-11-29,5.0,44.52,0.0,RICE & NOODLES
1155,2024-12-02,45.0,44.52,0.0,RICE & NOODLES
1155,2024-12-04,5.0,42.95,0.0,RICE & NOODLES
1155,2024-12-05,6.0,44.52,3.52650494,RICE & NOODLES
1155,2024-12-09,156.0,44.52,3.52650494,RICE & NOODLES
1155,2024-12-10,60.0,44.52,4.53728661,RICE & NOODLES
1155,2024-12-11,66.0,44.52,13.52201258,RICE & NOODLES
1155,2024-12-12,2.0,44.52,19.22731357,RICE & NOODLES
1155,2024-12-16,5.0,44.52,4.53728661,RICE & NOODLES
1155,2024-12-17,10.0,44.52,0.0,RICE & NOODLES
1155,2024-12-19,1.0,44.52,12.51123091,RICE & NOODLES
1155,2024-12-30,15.0,44.52,2.29110512,RICE & NOODLES
1155,2025-01-02,11.0,44.52,2.29110512,RICE & NOODLES
1155,2025-01-03,5.0,44.52,2.24618149,RICE & NOODLES
1155,2025-01-06,110.0,44.52,0.0,RICE & NOODLES
1155,2025-01-07,35.0,44.52,19.58670261,RICE & NOODLES
1155,2025-01-08,38.0,44.52,0.0,RICE & NOODLES
1155,2025-01-10,50.0,44.52,3.07726864,RICE & NOODLES
1155,2025-01-13,256.0,44.52,3.07726864,RICE & NOODLES
1155,2025-01-14,5.0,44.52,0.0,RICE & NOODLES
1155,2025-01-15,2.0,44.52,13.47708895,RICE & NOODLES
1155,2025-01-16,25.0,44.52,2.29110512,RICE & NOODLES
1155,2025-01-17,12.0,44.52,0.0,RICE & NOODLES
1155,2025-01-20,5.0,44.52,0.0,RICE & NOODLES
1155,2025-01-21,2.0,44.52,0.0,RICE & NOODLES
1155,2025-01-22,50.0,44.52,21.3836478,RICE & NOODLES
1155,2025-01-27,19.0,44.52,0.0,RICE & NOODLES
1155,2025-01-28,12.0,44.52,0.0,RICE & NOODLES
1155,2025-01-29,32.0,44.52,20.4851752,RICE & NOODLES
1155,2025-01-30,5.0,44.52,3.52650494,RICE & NOODLES
1155,2025-01-31,1.0,44.52,0.0,RICE & NOODLES
1155,2025-02-03,20.0,44.52,0.0,RICE & NOODLES
1155,2025-02-04,17.0,44.52,3.52650494,RICE & NOODLES
1155,2025-02-05,10.0,44.52,0.0,RICE & NOODLES
1155,2025-02-06,15.0,44.52,4.53728661,RICE & NOODLES
1155,2025-02-07,10.0,44.52,0.0,RICE & NOODLES
1155,2025-02-10,20.0,44.52,0.0,RICE & NOODLES
1155,2025-02-11,10.0,44.52,0.0,RICE & NOODLES
1155,2025-02-12,10.0,44.52,0.0,RICE & NOODLES
1155,2025-02-13,90.0,44.52,3.52650494,RICE & NOODLES
1155,2025-02-14,2.0,44.52,0.0,RICE & NOODLES
1155,2025-02-17,25.0,44.52,4.53728661,RICE & NOODLES
1155,2025-02-18,38.0,44.52,4.53728661,RICE & NOODLES
1155,2025-02-19,8.0,44.52,0.0,RICE & NOODLES
1155,2025-02-20,7.0,44.52,21.3836478,RICE & NOODLES
1155,2025-02-27,5.0,44.52,0.0,RICE & NOODLES
1155,2025-03-03,45.0,44.52,16.66666667,RICE & NOODLES
1155,2025-03-04,85.0,44.52,21.3836478,RICE & NOODLES
1155,2025-03-05,40.0,44.52,0.0,RICE & NOODLES
1155,2025-03-07,20.0,44.52,0.0,RICE & NOODLES
1155,2025-03-10,30.0,44.52,0.0,RICE & NOODLES
1155,2025-03-12,23.0,42.95,0.0,RICE & NOODLES
1155,2025-03-13,10.0,44.52,22.50673854,RICE & NOODLES
1155,2025-03-14,65.0,42.95,0.0,RICE & NOODLES
1155,2025-03-17,41.0,44.52,16.55435759,RICE & NOODLES
1155,2025-03-18,106.0,44.52,19.24977538,RICE & NOODLES
1155,2025-03-19,20.0,44.52,0.0,RICE & NOODLES
1155,2025-03-20,20.0,44.52,0.0,RICE & NOODLES
1155,2025-03-21,6.0,44.52,0.0,RICE & NOODLES
1155,2025-03-24,26.0,44.52,0.0,RICE & NOODLES
1155,2025-03-25,25.0,44.52,16.66666667,RICE & NOODLES
1155,2025-03-26,17.0,44.52,3.52650494,RICE & NOODLES
1155,2025-03-27,10.0,44.52,0.0,RICE & NOODLES
1155,2025-03-28,25.0,44.52,0.0,RICE & NOODLES
1155,2025-03-31,16.0,44.52,0.0,RICE & NOODLES
1155,2025-04-02,10.0,44.52,0.0,RICE & NOODLES
1155,2025-04-07,12.0,44.52,9.09703504,RICE & NOODLES
1155,2025-04-08,40.0,44.52,0.0,RICE & NOODLES
1155,2025-04-10,70.0,44.52,18.19407008,RICE & NOODLES
1155,2025-04-11,10.0,44.52,2.29110512,RICE & NOODLES
1155,2025-04-14,130.0,44.52,0.0,RICE & NOODLES
1155,2025-04-15,77.0,44.52,18.01437556,RICE & NOODLES
1155,2025-04-16,5.0,44.52,0.0,RICE & NOODLES
1155,2025-04-17,5.0,44.52,0.0,RICE & NOODLES
1155,2025-04-18,10.0,44.52,0.0,RICE & NOODLES
2113,2024-01-22,20.0,35.53,0.0,RICE & NOODLES
2113,2024-01-23,1.0,44.5,0.0,RICE & NOODLES
2113,2024-01-31,20.0,44.5,25.12359551,RICE & NOODLES
2113,2024-02-05,1.0,34.0,0.0,RICE & NOODLES
2113,2024-02-07,2.0,41.5,0.0,RICE & NOODLES
2113,2024-02-08,6.0,44.5,0.0,RICE & NOODLES
2113,2024-02-13,80.0,33.32,0.0,RICE & NOODLES
2113,2024-02-15,20.0,39.5,0.0,RICE & NOODLES
2113,2024-02-23,10.0,35.53,0.0,RICE & NOODLES
2113,2024-02-29,2.0,40.5,0.0,RICE & NOODLES
2113,2024-03-04,66.0,33.32,0.0,RICE & NOODLES
2113,2024-03-07,20.0,33.8,0.0,RICE & NOODLES
2113,2024-03-08,37.0,33.32,0.0,RICE & NOODLES
2113,2024-03-14,5.0,34.5,0.0,RICE & NOODLES
2113,2024-04-05,92.0,34.0,0.0,RICE & NOODLES
2113,2024-04-10,65.0,38.5,11.68831169,RICE & NOODLES
2113,2024-04-11,3.0,38.5,11.68831169,RICE & NOODLES
2113,2024-04-12,10.0,38.5,12.98701299,RICE & NOODLES
2113,2024-04-16,5.0,37.5,0.0,RICE & NOODLES
2113,2024-04-17,50.0,38.5,10.38961039,RICE & NOODLES
2113,2024-04-19,3.0,38.5,13.45454545,RICE & NOODLES
2113,2024-04-22,518.0,38.5,16.98701299,RICE & NOODLES
2113,2024-04-23,5.0,38.5,0.0,RICE & NOODLES
2113,2024-05-03,20.0,38.5,14.28571429,RICE & NOODLES
2113,2024-05-06,134.0,38.5,13.45454545,RICE & NOODLES
2113,2024-05-10,1.0,38.5,7.79220779,RICE & NOODLES
2113,2024-05-13,32.0,38.5,13.45454545,RICE & NOODLES
2113,2024-05-14,41.0,38.5,16.1038961,RICE & NOODLES
2113,2024-05-16,95.0,38.5,14.28571429,RICE & NOODLES
2113,2024-05-17,34.0,33.32,0.0,RICE & NOODLES
2113,2024-05-22,40.0,38.5,13.45454545,RICE & NOODLES
2113,2024-05-23,1.0,38.5,11.94805195,RICE & NOODLES
2113,2024-06-03,100.0,29.5,0.0,RICE & NOODLES
2113,2024-06-07,10.0,34.0,0.0,RICE & NOODLES
2113,2024-06-12,32.0,38.5,11.68831169,RICE & NOODLES
2113,2024-06-19,60.0,38.5,16.1038961,RICE & NOODLES
2113,2024-06-26,3.0,38.5,7.79220779,RICE & NOODLES
2113,2024-06-27,450.0,38.5,16.98701299,RICE & NOODLES
2113,2024-07-01,15.0,38.5,6.49350649,RICE & NOODLES
2113,2024-07-02,2.0,38.5,6.49350649,RICE & NOODLES
2113,2024-07-05,1.0,38.5,11.68831169,RICE & NOODLES
2113,2024-07-09,5.0,38.5,0.0,RICE & NOODLES
2113,2024-07-11,2.0,38.5,0.0,RICE & NOODLES
2113,2024-07-16,21.0,38.5,5.19480519,RICE & NOODLES
2113,2024-07-17,40.0,38.5,11.68831169,RICE & NOODLES
2113,2024-07-23,20.0,38.5,0.0,RICE & NOODLES
2113,2024-07-24,10.0,38.5,5.19480519,RICE & NOODLES
2113,2024-07-26,10.0,38.5,0.0,RICE & NOODLES
2113,2024-07-29,40.0,35.7,0.0,RICE & NOODLES
2113,2024-07-30,20.0,38.5,12.98701299,RICE & NOODLES
2113,2024-07-31,5.0,34.0,0.0,RICE & NOODLES
2113,2024-08-05,6.0,38.5,7.79220779,RICE & NOODLES
2113,2024-08-06,5.0,38.5,6.49350649,RICE & NOODLES
2113,2024-08-07,15.0,40.5,12.34567901,RICE & NOODLES
2113,2024-08-08,10.0,40.5,16.04938272,RICE & NOODLES
2113,2024-08-13,1.0,40.5,11.85185185,RICE & NOODLES
2113,2024-08-14,10.0,40.5,16.04938272,RICE & NOODLES
2113,2024-08-20,5.0,35.7,0.0,RICE & NOODLES
2113,2024-08-21,2.0,40.5,14.81481481,RICE & NOODLES
2113,2024-08-27,1.0,40.5,12.34567901,RICE & NOODLES
2113,2024-08-30,45.0,40.5,12.34567901,RICE & NOODLES
2113,2024-09-02,2.0,40.5,13.58024691,RICE & NOODLES
2113,2024-09-04,10.0,40.5,4.9382716,RICE & NOODLES
2113,2024-09-11,10.0,40.5,0.0,RICE & NOODLES
2113,2024-09-16,98.0,40.5,16.04938272,RICE & NOODLES
2113,2024-09-18,6.0,40.5,0.0,RICE & NOODLES
2113,2024-09-19,115.0,40.5,3.7037037,RICE & NOODLES
2113,2024-09-23,60.0,40.5,16.04938272,RICE & NOODLES
2113,2024-09-30,10.0,40.5,11.11111111,RICE & NOODLES
2113,2024-10-01,12.0,40.5,0.0,RICE & NOODLES
2113,2024-10-08,7.0,40.5,0.0,RICE & NOODLES
2113,2024-10-14,15.0,40.5,11.11111111,RICE & NOODLES
2113,2024-10-15,5.0,40.5,16.04938272,RICE & NOODLES
2113,2024-10-16,9.0,40.5,9.11111111,RICE & NOODLES
2113,2024-10-18,30.0,40.5,13.5308642,RICE & NOODLES
2113,2024-10-22,1.0,40.5,12.34567901,RICE & NOODLES
2113,2024-10-23,20.0,40.5,15.80246914,RICE & NOODLES
2113,2024-10-24,5.0,40.5,3.45679012,RICE & NOODLES
2113,2024-10-25,5.0,40.5,11.11111111,RICE & NOODLES
2113,2024-10-28,1.0,40.5,11.11111111,RICE & NOODLES
2113,2024-10-29,2.0,40.5,9.87654321,RICE & NOODLES
2113,2024-10-30,16.0,40.5,12.34567901,RICE & NOODLES
2113,2024-11-04,52.0,40.5,0.0,RICE & NOODLES
2113,2024-11-06,7.0,40.5,11.85185185,RICE & NOODLES
2113,2024-11-08,100.0,39.0,3.7,RICE & NOODLES
2113,2024-11-11,1.0,40.5,9.87654321,RICE & NOODLES
2113,2024-11-15,90.0,40.5,12.34567901,RICE & NOODLES
2113,2024-11-19,30.0,40.5,12.34567901,RICE & NOODLES
2113,2024-11-20,2.0,40.5,9.87654321,RICE & NOODLES
2113,2024-11-21,20.0,40.5,16.04938272,RICE & NOODLES
2113,2024-11-26,3.0,37.5,0.0,RICE & NOODLES
2113,2024-11-27,1.0,40.5,12.34567901,RICE & NOODLES
2113,2024-11-28,5.0,34.0,0.0,RICE & NOODLES
2113,2024-12-04,1.0,40.5,16.04938272,RICE & NOODLES
2113,2024-12-05,6.0,40.5,16.04938272,RICE & NOODLES
2113,2024-12-10,150.0,40.5,0.0,RICE & NOODLES
2113,2024-12-17,10.0,40.5,13.20987654,RICE & NOODLES
2113,2024-12-18,1.0,40.5,13.58024691,RICE & NOODLES
2113,2024-12-19,50.0,40.5,18.51851852,RICE & NOODLES
2113,2024-12-30,30.0,40.5,12.34567901,RICE & NOODLES
2113,2025-01-02,2.0,40.5,16.04938272,RICE & NOODLES
2113,2025-01-03,20.0,40.5,4.9382716,RICE & NOODLES
2113,2025-01-06,20.0,40.5,0.0,RICE & NOODLES
2113,2025-01-07,65.0,40.5,12.34567901,RICE & NOODLES
2113,2025-01-09,3.0,40.5,13.58024691,RICE & NOODLES
2113,2025-01-13,2.0,40.5,11.11111111,RICE & NOODLES
2113,2025-01-16,11.0,40.5,9.87654321,RICE & NOODLES
2113,2025-01-17,10.0,40.5,0.0,RICE & NOODLES
2113,2025-01-23,100.0,40.5,3.7037037,RICE & NOODLES
2113,2025-01-30,3.0,40.5,13.58024691,RICE & NOODLES
2113,2025-02-07,1.0,40.5,4.9382716,RICE & NOODLES
2113,2025-02-10,8.0,40.5,4.9382716,RICE & NOODLES
2113,2025-02-11,10.0,40.5,11.85185185,RICE & NOODLES
2113,2025-02-12,1.0,40.5,4.9382716,RICE & NOODLES
2113,2025-02-13,1.0,40.5,0.0,RICE & NOODLES
2113,2025-02-18,80.0,40.5,11.35802469,RICE & NOODLES
2113,2025-02-20,1.0,40.5,0.0,RICE & NOODLES
2113,2025-02-25,6.0,40.5,9.33333333,RICE & NOODLES
2113,2025-02-28,10.0,40.5,11.85185185,RICE & NOODLES
2113,2025-03-06,2.0,40.5,9.87654321,RICE & NOODLES
2113,2025-03-07,6.0,40.5,11.72839506,RICE & NOODLES
2113,2025-03-10,33.0,40.5,16.04938272,RICE & NOODLES
2113,2025-03-12,102.0,40.5,11.85185185,RICE & NOODLES
2113,2025-03-13,1.0,40.5,13.58024691,RICE & NOODLES
2113,2025-03-17,75.0,40.5,12.34567901,RICE & NOODLES
2113,2025-03-20,48.0,40.5,16.04938272,RICE & NOODLES
2113,2025-03-21,2.0,40.5,16.04938272,RICE & NOODLES
2113,2025-03-24,1.0,40.5,11.85185185,RICE & NOODLES
2113,2025-03-26,23.0,40.5,16.04938272,RICE & NOODLES
2113,2025-03-27,10.0,40.5,18.02469136,RICE & NOODLES
2113,2025-03-28,2.0,40.5,9.87654321,RICE & NOODLES
2113,2025-03-31,45.0,40.5,13.58024691,RICE & NOODLES
2113,2025-04-08,4.0,40.5,11.85185185,RICE & NOODLES
2113,2025-04-09,2.0,40.5,16.81481481,RICE & NOODLES
2113,2025-04-10,30.0,40.5,17.72839506,RICE & NOODLES
2113,2025-04-11,25.0,40.5,17.28395062,RICE & NOODLES
2113,2025-04-14,150.0,40.5,17.28395062,RICE & NOODLES
2113,2025-04-15,2.0,40.5,18.51851852,RICE & NOODLES
2113,2025-04-18,2.0,40.5,0.0,RICE & NOODLES
2113,2025-04-20,120.0,40.5,13.5308642,RICE & NOODLES
2113,2025-04-22,2.0,40.5,9.87654321,RICE & NOODLES
2113,2025-04-24,3.0,40.5,4.9382716,RICE & NOODLES
2113,2025-04-25,15.0,40.5,16.04938272,RICE & NOODLES
2113,2025-04-29,1.0,40.5,7.40740741,RICE & NOODLES
2218,2024-01-17,2.0,33.5,0.0,RICE PAPER & VERMICELLI
2218,2024-01-22,10.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-01-24,20.0,36.0,0.0,RICE PAPER & VERMICELLI
2218,2024-01-31,10.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-01,3.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-07,2.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-08,1.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-12,2.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-13,50.0,35.7,0.0,RICE PAPER & VERMICELLI
2218,2024-02-14,40.0,33.0,0.0,RICE PAPER & VERMICELLI
2218,2024-02-15,10.0,37.95,0.0,RICE PAPER & VERMICELLI
2218,2024-02-16,30.0,33.0,0.0,RICE PAPER & VERMICELLI
2218,2024-02-19,25.0,36.0,0.0,RICE PAPER & VERMICELLI
2218,2024-02-22,3.0,36.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-23,5.0,40.0,0.0,RICE PAPER & VERMICELLI
2218,2024-02-26,7.0,33.5,0.0,RICE PAPER & VERMICELLI
2218,2024-02-28,66.0,34.0,0.0,RICE PAPER & VERMICELLI
2218,2024-02-29,10.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-03-01,6.0,36.0,0.0,RICE PAPER & VERMICELLI
2218,2024-03-05,120.0,32.4,0.0,RICE PAPER & VERMICELLI
2218,2024-03-06,2.0,34.5,20.69,RICE PAPER & VERMICELLI
2218,2024-03-08,20.0,33.0,0.0,RICE PAPER & VERMICELLI
2218,2024-03-11,41.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-03-12,16.0,34.5,0.0,RICE PAPER & VERMICELLI
2218,2024-03-13,26.0,33.0,0.0,RICE PAPER & VERMICELLI
2218,2024-03-14,90.0,32.7,0.0,RICE PAPER & VERMICELLI
2218,2024-03-15,21.0,36.0,0.0,RICE PAPER & VERMICELLI
2218,2024-03-18,35.0,43.5,29.88505747,RICE PAPER & VERMICELLI
2218,2024-03-19,10.0,32.7,0.0,RICE PAPER & VERMICELLI
2218,2024-03-21,25.0,32.7,0.0,RICE PAPER & VERMICELLI
2218,2024-03-22,50.0,31.5,0.0,RICE PAPER & VERMICELLI
2218,2024-03-25,1.0,34.5,20.69,RICE PAPER & VERMICELLI
2218,2024-03-26,5.0,32.7,0.0,RICE PAPER & VERMICELLI
2218,2024-03-27,10.0,31.5,0.0,RICE PAPER & VERMICELLI
2218,2024-03-28,10.0,43.5,24.82758621,RICE PAPER & VERMICELLI
2218,2024-04-04,1.0,43.5,17.24137931,RICE PAPER & VERMICELLI
2218,2024-04-05,2.0,43.5,0.0,RICE PAPER & VERMICELLI
2218,2024-04-08,101.0,43.5,27.5862069,RICE PAPER & VERMICELLI
2218,2024-04-09,1.0,43.5,4.59770115,RICE PAPER & VERMICELLI
2218,2024-04-10,22.0,43.5,24.82758621,RICE PAPER & VERMICELLI
2218,2024-04-11,2.0,43.5,24.82758621,RICE PAPER & VERMICELLI
2218,2024-04-12,5.0,43.5,20.68965517,RICE PAPER & VERMICELLI
2218,2024-04-15,161.0,43.5,27.5862069,RICE PAPER & VERMICELLI
2218,2024-04-19,100.0,43.5,26.43678161,RICE PAPER & VERMICELLI
2218,2024-04-22,151.0,43.5,25.28735632,RICE PAPER & VERMICELLI
2218,2024-04-23,53.0,43.5,24.13793103,RICE PAPER & VERMICELLI
2218,2024-04-25,1.0,43.5,17.24137931,RICE PAPER & VERMICELLI
2218,2024-04-29,17.0,43.5,9.10344828,RICE PAPER & VERMICELLI
2218,2024-04-30,60.0,43.5,27.5862069,RICE PAPER & VERMICELLI
2218,2024-05-01,11.0,43.5,20.68965517,RICE PAPER & VERMICELLI
2218,2024-05-03,40.0,43.5,24.82758621,RICE PAPER & VERMICELLI
2218,2024-05-06,150.0,43.5,62.06896552,RICE PAPER & VERMICELLI
2218,2024-05-08,1.0,43.5,20.68965517,RICE PAPER & VERMICELLI
2218,2024-05-14,10.0,43.5,13.79310345,RICE PAPER & VERMICELLI
2218,2024-05-15,11.0,43.5,24.82758621,RICE PAPER & VERMICELLI
2218,2024-05-16,50.0,43.5,25.28735632,RICE PAPER & VERMICELLI
2218,2024-05-17,180.0,43.5,24.13793103,RICE PAPER & VERMICELLI
2218,2024-05-21,19.0,43.5,17.93103448,RICE PAPER & VERMICELLI
2218,2024-05-22,20.0,43.5,17.24137931,RICE PAPER & VERMICELLI
2218,2024-05-27,3.0,43.5,20.68965517,RICE PAPER & VERMICELLI
2218,2024-05-30,43.0,43.5,11.03448276,RICE PAPER & VERMICELLI
2218,2024-05-31,10.0,43.5,17.24137931,RICE PAPER & VERMICELLI
2218,2024-06-04,2.0,43.5,11.49425287,RICE PAPER & VERMICELLI
2218,2024-06-05,135.0,43.5,17.24137931,RICE PAPER & VERMICELLI
